owner/repo,ageRepoDays,stargazersCount,watchersCount,language,forksCount,openIssuesCount,subscribersCount,has_wiki,acceptanceRepo,followers,followers_D,followers_boolean,following,ageUser,totalPullDeveloper,requester_experience,mergedPullUser,closedPullUser,rejectUser,acceptanceDeveloper,rate_acceptance_developer,first_Pull,watchRepo,location,idPull,numberPull,login,state,title,createdDate,mesAno,closedDate,mergedDate,lifetimeMinutes,life_time,closedBy,mergedBy,status,commitHeadSha,commitBaseSha,assignee,comments,comments_D,commitsPull,commitsPull_D,commitsbyFilesPull,authorMoreCommits,participants,additionsLines,deletionsLines,totalLines,total_lines_D,changedFiles,changedFiles_D,dirFinal,files,typeDeveloper,requesterFollowsCoreTeam,coreTeamFollowsRequester,requester_experience_project
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,8,7 to 10 followers,has followers,3,1513,0,no experience,0,0,0,0,First_Pull,True,true,,1038842,714,tks2103,closed,Fixes #8653  handle undefined and null values in jQuery.param(),2012-03-23T19:22:37Z,32012,05/04/2012 15:11,,18469,Very Slow,dmethvin,,closed,38275a07b6935b0c8b2df5620b4eb266ee6207ad,c68f4fe548fee5c8bb7cdc7ca2a2315d0433b6f8,,4,has comments,3,some commits,2,,tks2103|rwaldron|dmethvin|FagnerMartinsBrack,10,7,17,some lines,2,some files,src|test/unit,src/ajax.js|test/unit/ajax.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,121,more than 10,has followers,69,2041,0,no experience,0,0,0,0,First_Pull,True,false,San Diego  CA,1041282,715,treyhunner,closed,Add EditorConfig file denoting indentation styles,2012-03-24T09:10:44Z,32012,18/05/2012 17:32,,79702,Very Slow,dmethvin,,closed,527a3d25c39c93fe3c07cf7e5eb9223d44ade676,d55a764e6e3a5980fb9633df1303418bcb512327,,0,no comments,1,1 commit,0,,treyhunner|rwaldron|dmethvin|scottgonzalez|markelog,36,0,36,many lines,1,1 file,root,.editorconfig,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,95,more than 10,has followers,187,2551,0,no experience,0,0,0,0,First_Pull,True,true,Greenville  South Carolina  USA,1047956,716,BigBlueHat,closed,added Shiv check so show/hide work with Modernizr,2012-03-26T15:46:49Z,32012,26/03/2012 16:24,,37,Very Fast,timmywil,,closed,b3fce4cf3ba3c4485c6533d9f9bd8395b900bc23,c68f4fe548fee5c8bb7cdc7ca2a2315d0433b6f8,,0,no comments,1,1 commit,3,dmethvin,BigBlueHat|rwaldron|timmywil|mikesherov,25,2,27,many lines,1,1 file,src,src/effects.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,5,4 to 6 followers,has followers,5,1763,2,little experience,1,1,50,50,26% to 50%,False,true,,1060322,718,cmcnulty,closed,Fixes #11528 - IE <= 8 can´t serialize html5 elements sometimes,2012-03-28T05:48:28Z,32012,05/04/2012 16:34,,12166,Slow,dmethvin,,closed,f407f2eb72ea5a1761da1d7e3cf771194efd414b,c68f4fe548fee5c8bb7cdc7ca2a2315d0433b6f8,,4,has comments,3,some commits,5,braddunbar,cmcnulty|rwaldron|jdalton|dmethvin|staabm|davidmurdoch,20,5,25,many lines,2,some files,test/unit|src,test/unit/manipulation.js|src/manipulation.js,external,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,74,more than 10,has followers,27,2107,2,little experience,0,2,100,0,First_Pull,True,true,,1060849,719,laughinghan,closed,Actually fix #11523 (in Opera  `.offset()` sometimes return all 0s)  add `$.support.zeroOffset`,2012-03-28T08:38:39Z,32012,31/03/2012 02:30,,3951,Fast,dmethvin,,closed,14745a1ca04aed6129f79bc98bd61f555c888f0a,c68f4fe548fee5c8bb7cdc7ca2a2315d0433b6f8,,30,has comments,15,many commits,7,braddunbar,laughinghan|mikesherov|miketaylr|dmethvin,50,0,50,many lines,4,some files,src|test|test/unit|src,src/offset.js|test/index.html|test/unit/offset.js|src/support.js,core,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,1379,more than 10,has followers,48,2634,141,very experienced,47,94,66,33,26% to 50%,False,true,Brooklyn  NY,1066600,720,rwaldron,closed,undefined second argument return value of named attr/prop. Resolves #11527,2012-03-28T22:02:38Z,32012,02/04/2012 17:58,,6955,Medium,dmethvin,,closed,56cfcd067a7deb8b0880b32323074c6850e2343f,c68f4fe548fee5c8bb7cdc7ca2a2315d0433b6f8,,0,no comments,3,some commits,1,,rwaldron|dmethvin,18,7,25,many lines,2,some files,src|test/unit,src/attributes.js|test/unit/attributes.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,106,more than 10,has followers,0,1610,16,very experienced,0,16,100,0,First_Pull,True,true,,1079203,721,markelog,closed,Fixes #11338,2012-03-30T16:01:45Z,32012,05/04/2012 16:56,,8694,Medium,dmethvin,,closed,81c7db70932de9a7cc4e02d4537f8124724bfae5,c68f4fe548fee5c8bb7cdc7ca2a2315d0433b6f8,,0,no comments,1,1 commit,3,braddunbar,markelog|dmethvin,10,7,17,some lines,2,some files,src|test/unit,src/manipulation.js|test/unit/manipulation.js,core,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,31,more than 10,has followers,9,1674,0,no experience,0,0,0,0,First_Pull,True,false,Rostov-on-Don  Russia,1084995,722,subzey,closed,BOM as a whitespace,2012-04-01T10:00:22Z,42012,27/05/2012 19:18,,81198,Very Slow,dmethvin,,closed,f08e2c474948b857097d457dcbf53467538f0b08,a29d482894a844724f4386f2fed0edf9cf70c069,,6,has comments,1,1 commit,1,,subzey|sindresorhus|dmethvin|curiousdannii|rwaldron|Krinkle,15,3,18,some lines,1,1 file,src,src/core.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,52,more than 10,has followers,0,1500,18,very experienced,0,18,100,0,First_Pull,True,true,New Hampshire,1090548,723,gibson042,closed,Fix #11543: .has on detached elements,2012-04-02T17:13:43Z,42012,06/04/2012 01:19,,4805,Medium,dmethvin,,closed,e6af2d8d367fe387f56f76128eba67b6e65b2593,a29d482894a844724f4386f2fed0edf9cf70c069,,0,no comments,1,1 commit,0,,gibson042|rwaldron|dmethvin,13,4,17,some lines,2,some files,src|test/unit,src/traversing.js|test/unit/traversing.js,core,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,6,4 to 6 followers,has followers,2,1869,1,little experience,0,1,100,0,First_Pull,True,true,The Netherlands,1092911,724,adebree,closed,XML DOM attrs with uppercase can now be removed with removeAttr(). Fixes #11547,2012-04-02T22:39:26Z,42012,10/04/2012 22:30,,11511,Slow,dmethvin,,closed,385177a1a76f546dc847661e3da54915fb3ad0f8,a29d482894a844724f4386f2fed0edf9cf70c069,,0,no comments,1,1 commit,1,rwaldron,adebree|dmethvin|mikesherov|sindresorhus,19,1,20,some lines,2,some files,src|test/unit,src/attributes.js|test/unit/attributes.js,core,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,153,more than 10,has followers,22,1958,37,very experienced,1,36,97,2,25%,False,true,,1101184,725,mikesherov,closed,avoid unnecessary delegation as an optimization,2012-04-03T23:25:08Z,42012,06/04/2012 01:45,,3020,Fast,dmethvin,,closed,98b1d17c3f01919e89f6d6bf0de9874a73ac678f,41056ab1957b44bf5be2184f5c566121a985b38a,,0,no comments,1,1 commit,0,,mikesherov|rwaldron|dmethvin,1,1,2,some lines,1,1 file,src,src/dimensions.js,core,true,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,153,more than 10,has followers,22,1958,38,very experienced,1,37,97,2,25%,False,true,,1101201,726,mikesherov,closed,fixes #10996 (simplify offset),2012-04-03T23:28:08Z,42012,06/04/2012 02:00,,3032,Fast,dmethvin,,closed,e84fafe0866e47ddcea79c904786dc55533dee19,41056ab1957b44bf5be2184f5c566121a985b38a,,1,has comments,2,some commits,12,laughinghan,mikesherov|rwaldron|sindresorhus|dmethvin,14,111,125,many lines,4,some files,build|src|src|test/unit,build/jshint-check.js|src/offset.js|src/support.js|test/unit/support.js,core,true,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,153,more than 10,has followers,22,1958,39,very experienced,1,38,97,2,25%,False,true,,1101217,727,mikesherov,closed,fixes #10413 and fixes #10679,2012-04-03T23:31:09Z,42012,06/04/2012 12:46,,3674,Fast,dmethvin,,closed,dd8e1fbbeadca313b5ee65036d2cb821517ca95d,77536f5cb2ab042ac8be40ba59f36d8f3bd7e4d1,,8,has comments,3,some commits,5,ChadKillingsworth,mikesherov|dmethvin|rwaldron,129,41,170,many lines,3,some files,src|src|test/unit,src/css.js|src/support.js|test/unit/dimensions.js,core,true,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,153,more than 10,has followers,22,1958,40,very experienced,1,39,97,2,25%,False,true,,1101740,728,mikesherov,closed,fixes #11443 CHECKCLONE AND APPENDCHECKED TEST FAILURES IN CHROME 18,2012-04-04T01:44:19Z,42012,06/04/2012 12:15,,3511,Fast,dmethvin,,closed,17822e92563f4569b0b971f9a29bb71759eeda3f,77536f5cb2ab042ac8be40ba59f36d8f3bd7e4d1,,0,no comments,1,1 commit,5,ChadKillingsworth,mikesherov|dmethvin,4,7,11,some lines,2,some files,src|test/unit,src/support.js|test/unit/support.js,core,true,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,3,1 to 3 followers,has followers,2,2240,0,no experience,0,0,0,0,First_Pull,True,true,Germany,1123079,730,datag,closed,Fixed/adjusted source comment of function access(),2012-04-07T07:15:25Z,42012,10/04/2012 21:32,10/04/2012 21:32,5176,Medium,dmethvin,dmethvin,merged,fccfeefb1036ac70f565c2f54b55a14fca528d57,a29d482894a844724f4386f2fed0edf9cf70c069,,0,no comments,1,1 commit,9,,datag|dmethvin,1,1,2,some lines,1,1 file,src,src/core.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,170,more than 10,has followers,67,1814,32,very experienced,4,28,87,12,25%,False,true,Somerville  MA,1125940,731,gnarf,closed,1.8 effects,2012-04-08T23:02:59Z,42012,23/04/2012 19:14,,21371,Very Slow,dmethvin,,closed,7465bf19e95753b23796e28375a1af93b228dac5,8ad22a2b152f55b12385b126305383e2c5ba1994,,10,has comments,39,many commits,13,gnarf,gnarf|jaubourg|rwaldron|gibson042|dmethvin|mikesherov|dcherman,618,546,1164,many lines,4,some files,src|root|src/ajax|src,src/effects.js|grunt.js|src/ajax/jsonp.js|src/css.js,external,true,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,7,7 to 10 followers,has followers,2,1566,0,no experience,0,0,0,0,First_Pull,True,true,Louisville  KY,1126061,732,SineSwiper,closed,Change step._default to detect cssHooks and use them,2012-04-09T00:52:43Z,42012,10/04/2012 21:31,,2678,Fast,dmethvin,,closed,5047770776029a471b52031bd2e1a30fa22fa0ae,a29d482894a844724f4386f2fed0edf9cf70c069,,5,has comments,1,1 commit,12,,SineSwiper|rwaldron|gnarf|dmethvin,5,5,10,some lines,2,some files,src|src,src/css.js|src/effects.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,153,more than 10,has followers,22,1958,41,very experienced,1,40,97,2,25%,False,true,,1132070,734,mikesherov,closed,fixes #11004: getWH incorrectly removes padding and border width when box-sizing is border-box,2012-04-10T01:24:22Z,42012,10/04/2012 21:38,,1214,Fast,dmethvin,,closed,fcd80d9d942595215dd6b52c30914afdf082b1e8,5376a809c0d2bee4b7872847c2821e458dfdcc3b,,0,no comments,3,some commits,22,ChadKillingsworth,mikesherov|dmethvin,57,32,89,many lines,4,some files,src|src|src|test/unit,src/support.js|src/css.js|src/dimensions.js|test/unit/css.js,core,true,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,1379,more than 10,has followers,48,2634,144,very experienced,47,97,67,32,26% to 50%,False,true,Brooklyn  NY,1144327,735,rwaldron,closed,Remove object markup fixture create programmatically Supplements #10324,2012-04-11T16:03:58Z,42012,11/04/2012 20:12,,248,Very Fast,dmethvin,,closed,0c790c3ceef0cb76c501f8b5d012f098e9ee941e,0f827c800be0a386e9014f1c77d0a58102f23f67,,0,no comments,1,1 commit,5,dmethvin,rwaldron|Krinkle|dmethvin,2,3,5,some lines,2,some files,test|test/unit,test/index.html|test/unit/manipulation.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,153,more than 10,has followers,22,1958,42,very experienced,1,41,97,2,25%,False,true,,1161180,736,mikesherov,closed,Fixes #10067 Introducing.... jQuery.quickReady,2012-04-13T17:49:26Z,42012,23/04/2012 19:56,,14527,Very Slow,dmethvin,,closed,e3f0fe80b2d6f873f0bc6ce224a12453c8165f66,5181ce0f35cf941ae2d7f5da2cf98ebcc638daff,,16,has comments,8,many commits,22,ChadKillingsworth,mikesherov|rwaldron|miketaylr|dmethvin,149,48,197,many lines,12,many files,src|test/data/event|test/data/event|test/unit|test/data|test/data/event|test/data/event|test/data/support|test/data/support|test/data/support|test/data/support|test/unit,src/core.js|test/data/event/asyncQuickReadyTrue.html|test/data/event/syncReady.html|test/unit/event.js|test/data/testinit.js|test/data/event/asyncQuickReadyFalse.html|test/data/event/longLoad.php|test/data/support/bodyBackground.html|test/data/support/boxModelIE.html|test/data/support/hiddenIFrameFF.html|test/data/support/testElementCrash.html|test/unit/support.js,core,true,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,106,more than 10,has followers,0,1610,17,very experienced,0,17,100,0,First_Pull,True,true,,1166344,737,markelog,closed,Fixes #8894,2012-04-15T08:51:14Z,42012,17/04/2012 02:02,,2471,Fast,dmethvin,,closed,5c399170164e19bb71e8010b34eeef20abde2728,376e0d9fa8ff4e9ca0b77a6f0d0b268ac7faa87e,,0,no comments,1,1 commit,3,dmethvin,markelog|rwaldron|dmethvin,22,15,37,many lines,2,some files,src|test/unit,src/manipulation.js|test/unit/manipulation.js,core,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,1379,more than 10,has followers,48,2634,146,very experienced,48,98,67,32,26% to 50%,False,true,Brooklyn  NY,1170474,739,rwaldron,closed,Make event test async. Supplements #11500,2012-04-16T13:45:44Z,42012,17/04/2012 01:45,,719,Very Fast,dmethvin,,closed,b79aaad2209e6383390d85c02415a9ace2cd2a05,46d0a5cfabb674700ee146aeae5a8ff8cd5852c9,,0,no comments,1,1 commit,2,dmethvin,rwaldron|dmethvin,2,1,3,some lines,1,1 file,test/unit,test/unit/event.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,52,more than 10,has followers,0,1500,20,very experienced,0,20,100,0,First_Pull,True,true,New Hampshire,1188094,743,gibson042,closed,Optimizations in deferred.js,2012-04-18T17:07:11Z,42012,25/04/2012 16:28,,10040,Medium,jaubourg,,closed,f7875369391154816d9ab8327946f20156e2f69a,9ebc27db54194c88fa7aed29a8c648c330300ac8,,18,has comments,5,many commits,1,rwaldron,gibson042|jaubourg|dmethvin,73,72,145,many lines,1,1 file,src,src/deferred.js,core,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,55,more than 10,has followers,0,2310,0,no experience,0,0,0,0,First_Pull,True,true,London  UK,1190328,744,jbt,closed,Delete automatically-generated jsonp callbacks on cleanup.,2012-04-18T21:43:02Z,42012,18/04/2012 21:57,,14,Very Fast,rwaldron,,closed,85d9e917fa0d6bd51bbcdb4ad0af0dfcbec9404d,247d824d35e81ec96e1a8913674c97fb45dd40ae,,0,no comments,1,1 commit,0,,jbt|rwaldron|jaubourg,7,2,9,some lines,1,1 file,src/ajax,src/ajax/jsonp.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,153,more than 10,has followers,22,1958,43,very experienced,1,42,97,2,25%,False,true,,1191753,745,mikesherov,closed,Save bytes: This line is silly,2012-04-19T02:53:57Z,42012,19/04/2012 14:44,,710,Very Fast,rwaldron,,closed,285e158ecbc23d94b5fccfc9a55ee69309c78e8c,6cf1542a8b823c6bdacf7e6e01dfcb58e9949ff4,,0,no comments,1,1 commit,2,rwaldron,mikesherov|rwaldron,1,1,2,some lines,1,1 file,src,src/css.js,core,true,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,112,more than 10,has followers,0,2223,1,little experience,0,1,100,0,First_Pull,True,true,London  United Kingdom,1200669,746,Krinkle,closed,Fix QUnit configuration,2012-04-20T06:28:40Z,42012,20/04/2012 18:03,,695,Very Fast,rwaldron,,closed,981413477c329c9e8bea6cbc3630be7ccacf94e5,8ebb2f4793d2c464888b5f0dba97fb5c9d0c9541,,3,has comments,1,1 commit,1,,Krinkle|rwaldron,24,9,33,many lines,1,1 file,test/data,test/data/testrunner.js,external,false,false,some contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,153,more than 10,has followers,22,1958,44,very experienced,1,43,97,2,25%,False,true,,1202442,747,mikesherov,closed,define curCSS without temp vars to save 10 bytes,2012-04-20T12:44:48Z,42012,20/04/2012 18:28,,344,Very Fast,rwaldron,,closed,ab48bbf9d56b7ad5fdddf852292308822125314e,8ebb2f4793d2c464888b5f0dba97fb5c9d0c9541,,0,no comments,1,1 commit,3,rwaldron,mikesherov|rwaldron,4,10,14,some lines,1,1 file,src,src/css.js,core,true,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,22,34,more than 10,has followers,8,2501,0,no experience,0,0,0,0,First_Pull,True,true,Osaka  Japan,1209263,748,rewish,closed,Fix return value of elem.css(´background-position´),2012-04-22T01:22:21Z,42012,16/06/2012 13:43,,79941,Very Slow,dmethvin,,closed,0cc32014d3e0b65843d4573edf87653609a9c9b3,0344a390b7673e2f014dc120a4cc5d3492731369,,15,has comments,6,many commits,10,rwaldron,rewish|rwaldron|mikesherov|dmethvin|gnarf,45,0,45,many lines,2,some files,src|test/unit,src/css.js|test/unit/css.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,22,52,more than 10,has followers,0,1500,21,very experienced,0,21,100,0,First_Pull,True,true,New Hampshire,1210202,749,gibson042,closed,refactor jsonp.js for size and clarity,2012-04-22T15:56:38Z,42012,22/04/2012 22:07,22/04/2012 22:07,370,Very Fast,jaubourg,jaubourg,merged,180a997da5fffa619a468eec2f391cdd75aa06dc,d3b61de52084353646e1abee7dc7a76c63237b9b,,6,has comments,3,some commits,3,jaubourg,gibson042|dmethvin|jaubourg|staabm|sindresorhus,54,51,105,many lines,1,1 file,src/ajax,src/ajax/jsonp.js,core,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,52,more than 10,has followers,0,1500,22,very experienced,1,21,95,4,25%,False,true,New Hampshire,1219623,750,gibson042,closed,1.8 effects special easing,2012-04-24T06:01:32Z,42012,11/05/2012 20:25,,25344,Very Slow,dmethvin,,closed,1c2adeb07c1925b5c6ad2c026922cb1ee9c6fda7,54fab3174c7844959b374e98b453c048b60de0d0,,0,no comments,2,some commits,46,gnarf,gibson042|mikesherov|gnarf|dmethvin,77,34,111,many lines,2,some files,src|test/unit,src/effects.js|test/unit/effects.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,22,312,more than 10,has followers,81,1930,0,no experience,0,0,0,0,First_Pull,True,false,Irvine  CA,1234453,752,kgn,closed,DOMNodeRemovedFromDocument & DOMNodeRemoved don´t fire on nodes removed with remove,2012-04-25T21:55:29Z,42012,25/04/2012 22:00,,5,Very Fast,rwaldron,,closed,0fc991e2f2e316d7f7ba2a282994290e0510979e,247d824d35e81ec96e1a8913674c97fb45dd40ae,,0,no comments,1,1 commit,1,,kgn|rwaldron|jaubourg|dmethvin,4,4,8,some lines,1,1 file,speed,speed/jquery-basis.js,external,false,false,no contribution
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,22,52,more than 10,has followers,0,1500,24,very experienced,1,23,95,4,25%,False,true,New Hampshire,1241987,754,gibson042,closed,Compresses 6e066a4db72ff6b0d12dd8a43faec0a80e4a1fed,2012-04-26T20:10:42Z,42012,28/04/2012 21:07,28/04/2012 21:07,2936,Fast,jaubourg,jaubourg,merged,a25721a2cdf9e6cc105993ce70a0a2b8cef30dd8,6e066a4db72ff6b0d12dd8a43faec0a80e4a1fed,,3,has comments,1,1 commit,2,rwaldron,gibson042|jaubourg,11,8,19,some lines,1,1 file,src,src/deferred.js,external,false,false,many contributions
jquery/jquery,2457,35652,35652,JavaScript,8917,150,3014,true,23,153,more than 10,has followers,22,1958,45,very experienced,1,44,97,2,25%,False,true,,1243535,755,mikesherov,closed,fix broken unit tests from implementing #11604 :-\ ,2012-04-26T23:47:27Z,42012,27/04/2012 15:22,,935,Very Fast,rwaldron,,closed,dc2e8b8a2639327fa69d01e1bdbe1ad3e39a83aa,6e066a4db72ff6b0d12dd8a43faec0a80e4a1fed,,0,no comments,1,1 commit,0,rwaldron,mikesherov|rwaldron|gnarf|mbarany,8,8,16,some lines,1,1 file,test/unit,test/unit/dimensions.js,core,true,false,many contributions
